gene_name	width	sample
VFG001731(gi:26249445)	1	CD17_T3_B7
VFG000934(gi:26246575)	0.912985274431058	CD17_T3_B7
VFG000927(gi:26246566)	0.999118165784832	CD17_T3_B7
VFG000896(gi:26250993)	0.978231292517007	CD17_T3_B7
VFG002056(gb|YP_404609)	0.985815602836879	CD17_T3_B7
VFG002054(gb|YP_404607)	0.993865030674847	CD17_T3_B7
VFG002051(gb|YP_404604)	0.909604519774011	CD17_T3_B7
VFG002047(gb|YP_404600)	0.968954248366013	CD17_T3_B7
VFG001827(gb|YP_406304)	0.907017543859649	CD17_T3_B7
VFG000619(gb|NP_709458)	0.950364298724954	CD17_T3_B7
VFG000618(gb|NP_709457)	0.942451420029895	CD17_T3_B7
VFG000617(gb|NP_709456)	0.985656913367757	CD17_T3_B7
VFG000616(gb|NP_709455)	0.998945147679325	CD17_T3_B7
VFG000615(gb|NP_709454)	0.963524130190797	CD17_T3_B7
VFG044172(gb|NP_756180)	1	CD17_T3_B7
VFG044165(gb|NP_752609)	1	CD17_T3_B7
VFG044159(gb|NP_752602)	1	CD17_T3_B7
VFG034901(gb|NP_285765)	0.998245614035088	CD17_T3_B7
VFG034866(gb|NP_290672)	0.997469955724225	CD17_T3_B7
VFG034754(gb|NP_288154)	0.998946814112691	CD17_T3_B7
VFG001450(gb|AAA24046)	0.998712998712999	CD17_T3_B7
VFG001449(gb|AAA24047)	0.996969696969697	CD17_T3_B7
VFG001448(gb|AAA21682)	1	CD17_T3_B7
VFG001444(gb|AAG10151)	1	CD17_T3_B7
VFG000933(gb|NP_752613)	1	CD17_T3_B7
VFG000932(gb|NP_752612)	0.931098696461825	CD17_T3_B7
VFG000923(gb|NP_752600)	0.962516733601071	CD17_T3_B7
VFG000884(gb|NP_755465)	0.917558462148236	CD17_T3_B7
VFG018662(gi:157151177)	0.951724137931034	CD27_T1_B7
VFG018652(gi:157151535)	0.982195845697329	CD27_T1_B7
VFG006089(gi:116628183)	0.996478873239437	CD27_T1_B7
VFG006088(gi:55821455)	0.991431019708655	CD27_T1_B7
VFG006086(gi:55821454)	0.948798328108673	CD27_T1_B7
VFG006084(gi:55821453)	0.993983152827918	CD27_T1_B7
VFG006082(gi:55821452)	0.990878938640133	CD27_T1_B7
VFG006081(gi:55823390)	0.996563573883162	CD27_T1_B7
VFG006078(gi:55821451)	0.922348484848485	CD27_T1_B7
VFG006077(gi:55823382)	0.9852045256745	CD27_T1_B7
VFG006075(gi:116628177)	0.953667953667954	CD27_T1_B7
VFG006074(gi:55821450)	0.9703081232493	CD27_T1_B7
VFG006073(gi:55823381)	0.950106157112527	CD27_T1_B7
VFG006069(gi:55823380)	0.929368029739777	CD27_T1_B7
VFG006067(gi:116628175)	0.993630573248408	CD27_T1_B7
VFG006065(gi:55823379)	0.99501246882793	CD27_T1_B7
VFG006063(gi:116628174)	0.995043370508054	CD27_T1_B7
VFG006062(gi:55821249)	0.90639923591213	CD27_T1_B7
VFG006059(gi:116628173)	0.99833748960931	CD27_T1_B7
VFG006057(gi:55823377)	0.936998854524628	CD27_T1_B7
VFG006054(gi:116628172)	0.943374197314653	CD27_T1_B7
VFG006022(gi:116627988)	0.995224450811843	CD27_T1_B7
VFG005556(gi:116627090)	0.974299065420561	CD27_T1_B7
VFG005325(gi:116627005)	0.939285714285714	CD27_T1_B7
VFG018662(gi:157151177)	0.922605363984674	CD27_T2_B7
VFG018652(gi:157151535)	0.973293768545994	CD27_T2_B7
VFG006089(gi:116628183)	0.919014084507042	CD27_T2_B7
VFG006086(gi:55821454)	0.901776384535005	CD27_T2_B7
VFG006069(gi:55823380)	0.91449814126394	CD27_T2_B7
VFG006067(gi:116628175)	0.952229299363057	CD27_T2_B7
VFG006065(gi:55823379)	0.99002493765586	CD27_T2_B7
VFG006063(gi:116628174)	0.982651796778191	CD27_T2_B7
VFG006059(gi:116628173)	0.946799667497922	CD27_T2_B7
VFG006057(gi:55823377)	0.915807560137457	CD27_T2_B7
VFG006054(gi:116628172)	0.910683012259194	CD27_T2_B7
VFG006022(gi:116627988)	0.986628462273161	CD27_T2_B7
VFG006085(gi:116628181)	0.966257668711656	CD27_T3_B7
VFG006075(gi:116628177)	0.92020592020592	CD27_T3_B7
VFG006022(gi:116627988)	0.944603629417383	CD27_T3_B7
VFG005325(gi:116627005)	0.978571428571429	CD27_T3_B7
VFG005324(gi:55820544)	0.911111111111111	CD27_T3_B7
VFG040997	0.996904024767802	CD28_T1_B7
VFG045811	0.905829596412556	CD35_T2_B7
VFG045792	0.902691511387164	CD35_T2_B7
VFG043119(gi:15802385)	0.909669211195929	CD35_T2_B7
VFG043115(gi:15802381)	0.900966183574879	CD35_T2_B7
VFG043113(gi:15802379)	0.920430107526882	CD35_T2_B7
VFG043109(gi:161367588)	0.947598253275109	CD35_T2_B7
VFG043108(gi:15802374)	0.919678714859438	CD35_T2_B7
VFG043076(gi:15801192)	0.964080459770115	CD35_T2_B7
VFG043075(gi:15801191)	0.935802469135802	CD35_T2_B7
VFG043074(gi:15801190)	0.949640287769784	CD35_T2_B7
VFG040997	0.91640866873065	CD35_T2_B7
VFG001444(gb|AAG10151)	0.964285714285714	CD35_T2_B7
VFG006084(gi:55821453)	0.906137184115523	CD38_T4_B7
VFG000477(gi:16766230)	0.91238670694864	CD38_T4_B7
VFG043545(gi:218560235)	0.985310734463277	CD38_T4_B7
VFG043117(gi:15802383)	0.979674796747967	CD38_T4_B7
VFG043115(gi:15802381)	1	CD38_T4_B7
VFG043114(gi:15802380)	0.915422885572139	CD38_T4_B7
VFG043112(gi:15802378)	0.908687943262411	CD38_T4_B7
VFG043110(gi:161367587)	0.971615720524017	CD38_T4_B7
VFG043109(gi:161367588)	0.998544395924309	CD38_T4_B7
VFG043108(gi:15802374)	0.948795180722892	CD38_T4_B7
VFG043105(gi:15802361)	0.918032786885246	CD38_T4_B7
VFG043103(gi:15802359)	0.951359084406295	CD38_T4_B7
VFG043101(gi:15802357)	0.948611111111111	CD38_T4_B7
VFG043099(gi:15802355)	0.901373283395755	CD38_T4_B7
VFG043096(gi:15802302)	0.98536036036036	CD38_T4_B7
VFG043094(gi:15802300)	0.924681933842239	CD38_T4_B7
VFG043092(gi:15802298)	0.919374247894103	CD38_T4_B7
VFG043091(gi:15802296)	0.952380952380952	CD38_T4_B7
VFG043087(gi:15802292)	0.95213228894691	CD38_T4_B7
VFG043086(gi:15802291)	0.943722943722944	CD38_T4_B7
VFG043083(gi:15801199)	0.962287104622871	CD38_T4_B7
VFG043082(gi:15801198)	0.9723991507431	CD38_T4_B7
VFG043081(gi:15801197)	0.942622950819672	CD38_T4_B7
VFG043079(gi:15801195)	0.908045977011494	CD38_T4_B7
VFG043078(gi:15801194)	0.94047619047619	CD38_T4_B7
VFG043075(gi:15801191)	0.918518518518519	CD38_T4_B7
VFG041003(gi:284924301)	0.957671957671958	CD38_T4_B7
VFG040950(gi:157156956)	0.932795698924731	CD38_T4_B7
VFG035810(gi:110640447)	0.982658959537572	CD38_T4_B7
VFG042389(gb|YP_540131)	0.901484480431849	CD38_T4_B7
VFG001444(gb|AAG10151)	0.922268907563025	CD38_T4_B7
VFG000924(gb|NP_752610)	0.959247648902821	CD38_T4_B7
VFG019077(gi:169832817)	0.97718253968254	CD5_T1_B2
VFG018675(gi:157151237)	0.940949227373068	CD5_T1_B2
VFG018666(gi:157151431)	0.970391595033429	CD5_T1_B2
VFG018662(gi:157151177)	0.962452107279693	CD5_T1_B2
VFG018652(gi:157151535)	0.978239366963403	CD5_T1_B2
VFG006089(gi:116628183)	0.964788732394366	CD5_T1_B2
VFG006083(gi:116628180)	0.99484004127967	CD5_T1_B2
VFG006081(gi:55823390)	0.996563573883162	CD5_T1_B2
VFG006079(gi:116628179)	0.96931659693166	CD5_T1_B2
VFG006077(gi:55823382)	0.914708442123586	CD5_T1_B2
VFG006075(gi:116628177)	0.990990990990991	CD5_T1_B2
VFG006073(gi:55823381)	0.903397027600849	CD5_T1_B2
VFG006070(gi:55821251)	0.917241379310345	CD5_T1_B2
VFG006065(gi:55823379)	0.99002493765586	CD5_T1_B2
VFG006063(gi:116628174)	0.941759603469641	CD5_T1_B2
VFG006061(gi:55823378)	0.903508771929825	CD5_T1_B2
VFG006059(gi:116628173)	0.975062344139651	CD5_T1_B2
VFG006058(gi:55821124)	0.969072164948454	CD5_T1_B2
VFG006047(gi:55821122)	0.992784992784993	CD5_T1_B2
VFG006046(gi:55823162)	0.925925925925926	CD5_T1_B2
VFG006032(gi:116627989)	0.968013468013468	CD5_T1_B2
VFG006031(gi:55821120)	0.987573099415205	CD5_T1_B2
VFG006022(gi:116627988)	1	CD5_T1_B2
VFG006020(gi:55823038)	0.933060109289617	CD5_T1_B2
VFG006011(gi:116627847)	0.986995208761123	CD5_T1_B2
VFG006009(gi:55823037)	0.998556998556999	CD5_T1_B2
VFG006000(gi:116627846)	0.984972677595628	CD5_T1_B2
VFG005998(gi:55823036)	0.941333333333333	CD5_T1_B2
VFG005976(gi:116627844)	0.98110661268556	CD5_T1_B2
VFG005556(gi:116627090)	0.996105919003115	CD5_T1_B2
VFG005555(gi:55820230)	0.944704049844237	CD5_T1_B2
VFG005388(gi:116627421)	0.919621749408983	CD5_T1_B2
VFG005325(gi:116627005)	0.955952380952381	CD5_T1_B2
VFG005324(gi:55820544)	0.931313131313131	CD5_T1_B2
VFG005322(gi:55822031)	0.988095238095238	CD5_T1_B2
VFG005191(gi:116627754)	0.977094635322483	CD5_T1_B2
VFG020171(gi:187731959)	0.936685288640596	CD5_T1_B2
VFG013033(gi:82775869)	1	CD5_T1_B2
VFG013030(gi:110804581)	0.964179104477612	CD5_T1_B2
VFG013028(gi:24111936)	0.982300884955752	CD5_T1_B2
VFG013021(gi:82775868)	0.966911764705882	CD5_T1_B2
VFG013008(gi:74311117)	0.947619047619048	CD5_T1_B2
VFG013006(gi:110804572)	0.997405966277562	CD5_T1_B2
VFG013004(gi:56479681)	0.973015873015873	CD5_T1_B2
VFG012996(gi:74311128)	0.925170068027211	CD5_T1_B2
VFG012989(gi:82543040)	0.946617008069522	CD5_T1_B2
VFG012982(gi:110804585)	0.920745920745921	CD5_T1_B2
VFG012980(gi:24111940)	1	CD5_T1_B2
VFG012977(gi:82543042)	0.962516733601071	CD5_T1_B2
VFG012973(gi:82775876)	0.958500669344043	CD5_T1_B2
VFG012894(gi:3781994)	0.907228915662651	CD5_T1_B2
VFG012874(gi:30064027)	1	CD5_T1_B2
VFG000477(gi:16766230)	1	CD5_T1_B2
VFG049031	0.938559322033898	CD5_T1_B2
VFG048963	0.978678038379531	CD5_T1_B2
VFG048810	0.996825396825397	CD5_T1_B2
VFG048792	0.996655518394649	CD5_T1_B2
VFG046094	0.966124661246612	CD5_T1_B2
VFG046074	1	CD5_T1_B2
VFG046073	1	CD5_T1_B2
VFG046072	0.980263157894737	CD5_T1_B2
VFG046071	1	CD5_T1_B2
VFG046070	1	CD5_T1_B2
VFG046069	1	CD5_T1_B2
VFG046068	1	CD5_T1_B2
VFG046065	0.97624703087886	CD5_T1_B2
VFG046011	1	CD5_T1_B2
VFG046001	0.971139971139971	CD5_T1_B2
VFG045974	1	CD5_T1_B2
VFG045936	1	CD5_T1_B2
VFG045917	0.939309056956116	CD5_T1_B2
VFG045916	1	CD5_T1_B2
VFG045912	0.968858131487889	CD5_T1_B2
VFG045900	1	CD5_T1_B2
VFG045896	0.981481481481482	CD5_T1_B2
VFG045878	0.994301994301994	CD5_T1_B2
VFG045856	0.981481481481482	CD5_T1_B2
VFG045792	1	CD5_T1_B2
VFG044067(gi:218534572)	1	CD5_T1_B2
VFG043545(gi:218560235)	1	CD5_T1_B2
VFG043544(gi:15800816)	1	CD5_T1_B2
VFG043120(gi:15802868)	1	CD5_T1_B2
VFG043119(gi:15802385)	0.998727735368957	CD5_T1_B2
VFG043118(gi:15802384)	1	CD5_T1_B2
VFG043117(gi:15802383)	1	CD5_T1_B2
VFG043116(gi:161367586)	1	CD5_T1_B2
VFG043115(gi:15802381)	1	CD5_T1_B2
VFG043114(gi:15802380)	1	CD5_T1_B2
VFG043113(gi:15802379)	1	CD5_T1_B2
VFG043112(gi:15802378)	1	CD5_T1_B2
VFG043111(gi:15802377)	1	CD5_T1_B2
VFG043110(gi:161367587)	1	CD5_T1_B2
VFG043109(gi:161367588)	1	CD5_T1_B2
VFG043108(gi:15802374)	1	CD5_T1_B2
VFG043107(gi:15802373)	1	CD5_T1_B2
VFG043106(gi:15802372)	1	CD5_T1_B2
VFG043105(gi:15802361)	1	CD5_T1_B2
VFG043104(gi:15802360)	1	CD5_T1_B2
VFG043103(gi:15802359)	1	CD5_T1_B2
VFG043101(gi:15802357)	1	CD5_T1_B2
VFG043100(gi:15802356)	1	CD5_T1_B2
VFG043099(gi:15802355)	1	CD5_T1_B2
VFG043098(gi:15802304)	1	CD5_T1_B2
VFG043097(gi:15802303)	1	CD5_T1_B2
VFG043096(gi:15802302)	1	CD5_T1_B2
VFG043095(gi:15802301)	1	CD5_T1_B2
VFG043094(gi:15802300)	1	CD5_T1_B2
VFG043093(gi:15802299)	1	CD5_T1_B2
VFG043092(gi:15802298)	1	CD5_T1_B2
VFG043091(gi:15802296)	0.997677119628339	CD5_T1_B2
VFG043090(gi:15802295)	1	CD5_T1_B2
VFG043089(gi:15802294)	1	CD5_T1_B2
VFG043088(gi:15802293)	1	CD5_T1_B2
VFG043087(gi:15802292)	1	CD5_T1_B2
VFG043086(gi:15802291)	1	CD5_T1_B2
VFG043085(gi:15802290)	1	CD5_T1_B2
VFG043084(gi:15801200)	1	CD5_T1_B2
VFG043083(gi:15801199)	1	CD5_T1_B2
VFG043082(gi:15801198)	1	CD5_T1_B2
VFG043081(gi:15801197)	1	CD5_T1_B2
VFG043080(gi:15801196)	0.998569384835479	CD5_T1_B2
VFG043079(gi:15801195)	1	CD5_T1_B2
VFG043078(gi:15801194)	1	CD5_T1_B2
VFG043077(gi:15801193)	0.971807628524046	CD5_T1_B2
VFG043076(gi:15801192)	1	CD5_T1_B2
VFG043075(gi:15801191)	1	CD5_T1_B2
VFG043074(gi:15801190)	1	CD5_T1_B2
VFG043073(gi:15801189)	0.996969696969697	CD5_T1_B2
VFG043072(gi:15801187)	1	CD5_T1_B2
VFG042729(gi:15801158)	0.993421052631579	CD5_T1_B2
VFG042718(gi:15801636)	1	CD5_T1_B2
VFG042404(gi:15804987)	1	CD5_T1_B2
VFG042403(gi:15800803)	1	CD5_T1_B2
VFG042402(gi:15800802)	1	CD5_T1_B2
VFG042210	1	CD5_T1_B2
VFG042097(gi:15832963)	1	CD5_T1_B2
VFG042096(gi:15832962)	0.977642276422764	CD5_T1_B2
VFG042095(gi:15832966)	1	CD5_T1_B2
VFG042094(gi:15832965)	1	CD5_T1_B2
VFG042093(gi:15832967)	1	CD5_T1_B2
VFG042092(gi:15832970)	1	CD5_T1_B2
VFG042091(gi:15832969)	1	CD5_T1_B2
VFG042090(gi:15832972)	1	CD5_T1_B2
VFG042089(gi:15832971)	1	CD5_T1_B2
VFG042088(gi:15832974)	1	CD5_T1_B2
VFG042087(gi:15832973)	1	CD5_T1_B2
VFG042086(gi:15832975)	1	CD5_T1_B2
VFG042085(gi:15832978)	0.996168582375479	CD5_T1_B2
VFG042084(gi:15832979)	1	CD5_T1_B2
VFG042083(gi:15832980)	1	CD5_T1_B2
VFG042077(gi:15832986)	0.927574171029668	CD5_T1_B2
VFG041050(gi:15799914)	1	CD5_T1_B2
VFG041049(gi:15799912)	1	CD5_T1_B2
VFG040997	1	CD5_T1_B2
VFG036059(gi:387611746)	0.993421052631579	CD5_T1_B2
VFG036051(gi:260867588)	0.908991228070175	CD5_T1_B2
VFG036043(gi:157418179)	0.993710691823899	CD5_T1_B2
VFG035826(gi:157157744)	0.994219653179191	CD5_T1_B2
VFG035808(gi:15799915)	1	CD5_T1_B2
VFG035802(gi:386612393)	1	CD5_T1_B2
VFG035788(gi:291281051)	0.934131736526946	CD5_T1_B2
VFG035783(gi:15799913)	0.944111776447106	CD5_T1_B2
VFG035629(gi:386612385)	0.983483483483483	CD5_T1_B2
VFG034899(gi:254791195)	0.97289972899729	CD5_T1_B2
VFG034875(gi:291285483)	0.99922660479505	CD5_T1_B2
VFG034869(gi:387509493)	0.983554712207464	CD5_T1_B2
VFG034858(gi:260853232)	0.928973277074543	CD5_T1_B2
VFG034857(gi:260866172)	0.976090014064698	CD5_T1_B2
VFG034856(gi:260842259)	0.928270042194093	CD5_T1_B2
VFG034851(gi:291280845)	0.916315049226442	CD5_T1_B2
VFG034823(gi:260867911)	0.998498498498498	CD5_T1_B2
VFG034822(gi:260843778)	0.971471471471472	CD5_T1_B2
VFG034777(gi:260870723)	1	CD5_T1_B2
VFG034757(gi:387506964)	0.994634473507713	CD5_T1_B2
VFG034756(gi:291282900)	0.994208494208494	CD5_T1_B2
VFG034719(gi:387614643)	0.998269896193772	CD5_T1_B2
VFG034682(gi:443616608)	0.994215473608098	CD5_T1_B2
VFG034678(gi:386612743)	0.965065502183406	CD5_T1_B2
VFG034677(gi:387611073)	0.997816593886463	CD5_T1_B2
VFG034570(gi:443616331)	0.906845448129852	CD5_T1_B2
VFG034566(gi:387610830)	1	CD5_T1_B2
VFG034476(gi:387610823)	0.942596991290578	CD5_T1_B2
VFG034448(gi:387610824)	0.931240657698057	CD5_T1_B2
VFG034394(gi:386612489)	0.968692449355433	CD5_T1_B2
VFG033370(gi:218561496)	0.965669988925803	CD5_T1_B2
VFG033369(gi:387615053)	0.934662236987818	CD5_T1_B2
VFG033368(gi:157157381)	0.941306755260244	CD5_T1_B2
VFG033346(gi:387615052)	0.988095238095238	CD5_T1_B2
VFG033345(gi:157157856)	0.998015873015873	CD5_T1_B2
VFG033335(gi:410482685)	0.998015873015873	CD5_T1_B2
VFG033319(gi:218561494)	0.998116760828625	CD5_T1_B2
VFG033317(gi:157155516)	0.964218455743879	CD5_T1_B2
VFG033307(gi:410482684)	1	CD5_T1_B2
VFG033291(gi:218561493)	0.999620781190747	CD5_T1_B2
VFG033264(gi:218561492)	1	CD5_T1_B2
VFG033262(gi:218707983)	0.929752066115702	CD5_T1_B2
VFG033239(gi:386632331)	0.901960784313726	CD5_T1_B2
VFG033218(gi:218561490)	1	CD5_T1_B2
VFG033197(gi:218561489)	0.998324958123953	CD5_T1_B2
VFG033178(gi:386627276)	0.965174129353234	CD5_T1_B2
VFG033175(gi:387615045)	1	CD5_T1_B2
VFG018225(gi:90111108)	0.977496483825598	CD5_T1_B2
VFG018218(gi:16128275)	1	CD5_T1_B2
VFG018211(gi:16128276)	0.996832937450515	CD5_T1_B2
VFG018205(gi:16128277)	0.964125560538117	CD5_T1_B2
VFG018198(gi:16128278)	0.996598639455782	CD5_T1_B2
VFG018191(gi:16128279)	1	CD5_T1_B2
VFG000927(gi:26246566)	1	CD5_T1_B2
VFG045689(gi:529234458)	0.984009840098401	CD5_T1_B2
VFG045688(gi:383329042)	0.95079950799508	CD5_T1_B2
VFG045683(gi:529234457)	1	CD5_T1_B2
VFG045671(gi:529233057)	0.990196078431373	CD5_T1_B2
VFG045670(gi:383327725)	0.909803921568627	CD5_T1_B2
VFG045663(gi:384513489)	0.994311717861206	CD5_T1_B2
VFG045650(gi:384512835)	0.910297239915074	CD5_T1_B2
VFG045646(gi:529234125)	0.984528832630098	CD5_T1_B2
VFG045626(gi:389869856)	0.975717439293598	CD5_T1_B2
VFG045625(gi:529235604)	0.990066225165563	CD5_T1_B2
VFG045623(gi:447913553)	0.948680351906158	CD5_T1_B2
VFG045615(gi:529233143)	0.930599369085173	CD5_T1_B2
VFG045614(gi:383327810)	0.996845425867508	CD5_T1_B2
VFG043443(gi:29375030)	0.940740740740741	CD5_T1_B2
VFG043442(gi:29377518)	0.993788819875776	CD5_T1_B2
VFG043441(gi:294623697)	1	CD5_T1_B2
VFG042993(gi:209491032)	0.999705014749263	CD5_T1_B2
VFG042992(gi:209491031)	0.99789029535865	CD5_T1_B2
VFG042991(gi:209491030)	1	CD5_T1_B2
VFG042990(gi:209491029)	0.998813760379597	CD5_T1_B2
VFG042989(gi:209491038)	0.998511904761905	CD5_T1_B2
VFG042988(gi:209491037)	0.986342943854325	CD5_T1_B2
VFG002056(gb|YP_404609)	0.919621749408983	CD5_T1_B2
VFG044165(gb|NP_752609)	1	CD5_T1_B2
VFG044159(gb|NP_752602)	1	CD5_T1_B2
VFG034895(gb|NP_285753)	0.97742363877822	CD5_T1_B2
VFG034866(gb|NP_290672)	0.993042378241619	CD5_T1_B2
VFG034754(gb|NP_288154)	0.999473407056345	CD5_T1_B2
VFG001444(gb|AAG10151)	1	CD5_T1_B2
VFG000863(gb|BAA94855)	0.957264957264957	CD5_T1_B2
VFG043519(gb|ZP_00604835)	0.999495713565305	CD5_T1_B2
VFG043518(gb|AAN12397)	0.997691597414589	CD5_T1_B2
VFG043511(gb|ZP_00602747)	1	CD5_T1_B2
VFG043508(gb|NP_813892)	0.993460764587525	CD5_T1_B2
VFG002179(gb|AAD09858)	0.932586268231946	CD5_T1_B2
VFG006089(gi:116628183)	0.906103286384977	CD5_T1_B6
VFG006075(gi:116628177)	0.913770913770914	CD5_T1_B6
VFG006022(gi:116627988)	0.994269340974212	CD5_T1_B6
VFG005556(gi:116627090)	0.914330218068536	CD5_T1_B6
VFG005324(gi:55820544)	0.912121212121212	CD5_T1_B6
VFG013033(gi:82775869)	0.976837865055388	CD5_T1_B6
VFG013030(gi:110804581)	0.924378109452736	CD5_T1_B6
VFG013028(gi:24111936)	0.95968534906588	CD5_T1_B6
VFG013021(gi:82775868)	0.932598039215686	CD5_T1_B6
VFG013008(gi:74311117)	0.920634920634921	CD5_T1_B6
VFG012989(gi:82543040)	0.930477963997517	CD5_T1_B6
VFG012980(gi:24111940)	0.968531468531469	CD5_T1_B6
VFG012977(gi:82543042)	0.961178045515395	CD5_T1_B6
VFG012973(gi:82775876)	0.963855421686747	CD5_T1_B6
VFG012874(gi:30064027)	1	CD5_T1_B6
VFG000477(gi:16766230)	0.998992950654582	CD5_T1_B6
VFG048963	0.922530206112296	CD5_T1_B6
VFG048810	0.976190476190476	CD5_T1_B6
VFG048792	0.923076923076923	CD5_T1_B6
VFG046096	0.910798122065728	CD5_T1_B6
VFG046073	0.997792494481236	CD5_T1_B6
VFG046071	0.992319508448541	CD5_T1_B6
VFG046070	1	CD5_T1_B6
VFG046069	0.997601918465228	CD5_T1_B6
VFG046068	1	CD5_T1_B6
VFG046065	0.953285827395091	CD5_T1_B6
VFG046011	1	CD5_T1_B6
VFG046001	0.971861471861472	CD5_T1_B6
VFG045974	0.984126984126984	CD5_T1_B6
VFG045916	0.980392156862745	CD5_T1_B6
VFG045912	0.925797770088428	CD5_T1_B6
VFG045900	0.990772779700115	CD5_T1_B6
VFG045878	0.957264957264957	CD5_T1_B6
VFG045856	0.968518518518519	CD5_T1_B6
VFG045792	0.985507246376812	CD5_T1_B6
VFG044067(gi:218534572)	1	CD5_T1_B6
VFG043545(gi:218560235)	0.99774011299435	CD5_T1_B6
VFG043544(gi:15800816)	0.990393852065322	CD5_T1_B6
VFG043120(gi:15802868)	1	CD5_T1_B6
VFG043119(gi:15802385)	0.988549618320611	CD5_T1_B6
VFG043118(gi:15802384)	1	CD5_T1_B6
VFG043117(gi:15802383)	1	CD5_T1_B6
VFG043116(gi:161367586)	1	CD5_T1_B6
VFG043115(gi:15802381)	1	CD5_T1_B6
VFG043114(gi:15802380)	0.999004975124378	CD5_T1_B6
VFG043113(gi:15802379)	1	CD5_T1_B6
VFG043112(gi:15802378)	1	CD5_T1_B6
VFG043111(gi:15802377)	1	CD5_T1_B6
VFG043110(gi:161367587)	0.990538573508006	CD5_T1_B6
VFG043109(gi:161367588)	1	CD5_T1_B6
VFG043108(gi:15802374)	1	CD5_T1_B6
VFG043107(gi:15802373)	1	CD5_T1_B6
VFG043106(gi:15802372)	1	CD5_T1_B6
VFG043105(gi:15802361)	0.953551912568306	CD5_T1_B6
VFG043104(gi:15802360)	1	CD5_T1_B6
VFG043103(gi:15802359)	0.997138769670958	CD5_T1_B6
VFG043101(gi:15802357)	1	CD5_T1_B6
VFG043100(gi:15802356)	0.998299319727891	CD5_T1_B6
VFG043099(gi:15802355)	0.998751560549313	CD5_T1_B6
VFG043098(gi:15802304)	0.997222222222222	CD5_T1_B6
VFG043097(gi:15802303)	1	CD5_T1_B6
VFG043096(gi:15802302)	0.996621621621622	CD5_T1_B6
VFG043095(gi:15802301)	1	CD5_T1_B6
VFG043094(gi:15802300)	1	CD5_T1_B6
VFG043093(gi:15802299)	0.998015873015873	CD5_T1_B6
VFG043092(gi:15802298)	1	CD5_T1_B6
VFG043091(gi:15802296)	0.984901277584204	CD5_T1_B6
VFG043090(gi:15802295)	0.999047619047619	CD5_T1_B6
VFG043089(gi:15802294)	0.994871794871795	CD5_T1_B6
VFG043088(gi:15802293)	0.996899224806202	CD5_T1_B6
VFG043087(gi:15802292)	1	CD5_T1_B6
VFG043086(gi:15802291)	1	CD5_T1_B6
VFG043085(gi:15802290)	1	CD5_T1_B6
VFG043084(gi:15801200)	1	CD5_T1_B6
VFG043083(gi:15801199)	0.999391727493917	CD5_T1_B6
VFG043082(gi:15801198)	0.997876857749469	CD5_T1_B6
VFG043081(gi:15801197)	1	CD5_T1_B6
VFG043080(gi:15801196)	0.998569384835479	CD5_T1_B6
VFG043079(gi:15801195)	1	CD5_T1_B6
VFG043078(gi:15801194)	1	CD5_T1_B6
VFG043077(gi:15801193)	0.935323383084577	CD5_T1_B6
VFG043076(gi:15801192)	1	CD5_T1_B6
VFG043075(gi:15801191)	1	CD5_T1_B6
VFG043074(gi:15801190)	1	CD5_T1_B6
VFG043073(gi:15801189)	0.996969696969697	CD5_T1_B6
VFG043072(gi:15801187)	1	CD5_T1_B6
VFG042718(gi:15801636)	1	CD5_T1_B6
VFG042404(gi:15804987)	0.998644986449865	CD5_T1_B6
VFG042403(gi:15800803)	0.99822695035461	CD5_T1_B6
VFG042402(gi:15800802)	1	CD5_T1_B6
VFG042210	1	CD5_T1_B6
VFG042097(gi:15832963)	1	CD5_T1_B6
VFG042096(gi:15832962)	0.955284552845528	CD5_T1_B6
VFG042095(gi:15832966)	0.995260663507109	CD5_T1_B6
VFG042094(gi:15832965)	0.970149253731343	CD5_T1_B6
VFG042093(gi:15832967)	0.99537037037037	CD5_T1_B6
VFG042092(gi:15832970)	0.96734693877551	CD5_T1_B6
VFG042091(gi:15832969)	0.996563573883162	CD5_T1_B6
VFG042090(gi:15832972)	0.991666666666667	CD5_T1_B6
VFG042089(gi:15832971)	0.990990990990991	CD5_T1_B6
VFG042088(gi:15832974)	0.996007984031936	CD5_T1_B6
VFG042087(gi:15832973)	0.998639455782313	CD5_T1_B6
VFG042086(gi:15832975)	0.975044563279857	CD5_T1_B6
VFG042085(gi:15832978)	1	CD5_T1_B6
VFG042084(gi:15832979)	1	CD5_T1_B6
VFG042083(gi:15832980)	0.997973657548126	CD5_T1_B6
VFG041050(gi:15799914)	0.944444444444444	CD5_T1_B6
VFG041049(gi:15799912)	1	CD5_T1_B6
VFG040997	0.981424148606811	CD5_T1_B6
VFG036059(gi:387611746)	0.947368421052632	CD5_T1_B6
VFG035802(gi:386612393)	1	CD5_T1_B6
VFG034899(gi:254791195)	0.932249322493225	CD5_T1_B6
VFG034875(gi:291285483)	0.97138437741686	CD5_T1_B6
VFG034869(gi:387509493)	0.932953826691967	CD5_T1_B6
VFG034823(gi:260867911)	0.997747747747748	CD5_T1_B6
VFG034822(gi:260843778)	0.929429429429429	CD5_T1_B6
VFG034777(gi:260870723)	0.995555555555556	CD5_T1_B6
VFG034757(gi:387506964)	0.994634473507713	CD5_T1_B6
VFG034756(gi:291282900)	0.987129987129987	CD5_T1_B6
