gene_name	width	sample
VFG001444(gb|AAG10151)	0.981792717086835	IBS2_T1_B1
VFG001443(gb|AAF37887)	0.972142170989433	IBS2_T1_B1
VFG000933(gb|NP_752613)	0.997668997668998	IBS2_T1_B1
VFG000932(gb|NP_752612)	0.998137802607076	IBS2_T1_B1
VFG000931(gb|NP_752611)	0.932659932659933	IBS2_T1_B1
VFG000930(gb|NP_752604)	0.978619268418341	IBS2_T1_B1
VFG000928(gb|NP_752607)	0.992950654582075	IBS2_T1_B1
VFG000926(gb|NP_752608)	0.975417895771878	IBS2_T1_B1
VFG000925(gb|NP_752606)	0.963235294117647	IBS2_T1_B1
VFG000924(gb|NP_752610)	0.975966562173459	IBS2_T1_B1
VFG000923(gb|NP_752600)	0.98438197233378	IBS2_T1_B1
VFG000922(gb|NP_756179)	0.998992950654582	IBS2_T1_B1
VFG000919(gb|NP_756176)	0.973094170403587	IBS2_T1_B1
VFG000879(gb|NP_757248)	0.992324561403509	IBS2_T1_B1
VFG000878(gb|NP_757247)	0.990079365079365	IBS2_T1_B1
VFG000877(gb|NP_757245)	0.99625468164794	IBS2_T1_B1
VFG000861(gb|YP_006098864)	0.999514445253702	IBS2_T1_B1
VFG000368(gb|NP_405477)	0.918773946360153	IBS2_T2_B1
VFG000366(gb|NP_405475)	0.924570160843039	IBS2_T2_B1
VFG000364(gb|NP_405473)	0.988541666666667	IBS2_T2_B1
VFG000363(gb|NP_405472)	0.930419122462344	IBS2_T2_B1
VFG000362(gb|NP_405471)	0.967446270543616	IBS2_T2_B1
VFG000360(gb|NP_405469)	0.997512437810945	IBS2_T2_B1
VFG000359(gb|NP_405468)	0.958174904942966	IBS2_T2_B1
VFG000358(gb|NP_405467)	1	IBS2_T2_B1
VFG013070(gb|YP_405013)	0.981841763942931	IBS2_T2_B1
VFG013065(gb|YP_405017)	0.979859013091641	IBS2_T2_B1
VFG013064(gb|YP_405019)	0.97226424609178	IBS2_T2_B1
VFG013063(gb|YP_405020)	0.901846452866861	IBS2_T2_B1
VFG002056(gb|YP_404609)	0.959810874704492	IBS2_T2_B1
VFG002055(gb|YP_404608)	0.983739837398374	IBS2_T2_B1
VFG002054(gb|YP_404607)	0.998977505112474	IBS2_T2_B1
VFG002053(gb|YP_404606)	0.994736842105263	IBS2_T2_B1
VFG002052(gb|YP_404605)	0.997311827956989	IBS2_T2_B1
VFG002051(gb|YP_404604)	0.967984934086629	IBS2_T2_B1
VFG002050(gb|YP_404603)	0.918859649122807	IBS2_T2_B1
VFG002049(gb|YP_404602)	1	IBS2_T2_B1
VFG002048(gb|YP_404601)	0.977911646586345	IBS2_T2_B1
VFG002047(gb|YP_404600)	0.996732026143791	IBS2_T2_B1
VFG002046(gb|YP_404599)	0.953068592057762	IBS2_T2_B1
VFG000635(gb|NP_708747)	0.934329287270464	IBS2_T2_B1
VFG044333(gb|YP_002920253)	0.914441147378833	IBS2_T2_B1
VFG045349(gb|YP_002390132)	0.963302752293578	IBS2_T2_B1
VFG044165(gb|NP_752609)	1	IBS2_T2_B1
VFG044159(gb|NP_752602)	0.984206151288446	IBS2_T2_B1
VFG034915(gb|NP_290352)	0.932752179327522	IBS2_T2_B1
VFG034908(gb|NP_286160)	0.998727735368957	IBS2_T2_B1
VFG034873(gb|NP_290699)	0.99922660479505	IBS2_T2_B1
VFG034866(gb|NP_290672)	0.994307400379507	IBS2_T2_B1
VFG034849(gb|NP_285716)	0.989451476793249	IBS2_T2_B1
VFG034815(gb|NP_287686)	0.999206349206349	IBS2_T2_B1
VFG034772(gb|NP_290644)	0.999085505258345	IBS2_T2_B1
VFG034754(gb|NP_288154)	0.996313849394418	IBS2_T2_B1
VFG012505(gb|NP_753166)	0.998373983739837	IBS2_T2_B1
VFG012501(gb|NP_753165)	0.943573667711599	IBS2_T2_B1
VFG002417(gb|NP_286006)	0.998677248677249	IBS2_T2_B1
VFG002416(gb|NP_286007)	0.998783454987834	IBS2_T2_B1
VFG002415(gb|NP_286008)	0.999604117181314	IBS2_T2_B1
VFG002414(gb|NP_286010)	0.94047619047619	IBS2_T2_B1
VFG002413(gb|NP_286011)	1	IBS2_T2_B1
VFG002412(gb|NP_286009)	0.976083707025411	IBS2_T2_B1
VFG001450(gb|AAA24046)	1	IBS2_T2_B1
VFG001448(gb|AAA21682)	0.986881335718545	IBS2_T2_B1
VFG001444(gb|AAG10151)	1	IBS2_T2_B1
VFG001443(gb|AAF37887)	0.972142170989433	IBS2_T2_B1
VFG000933(gb|NP_752613)	0.954545454545455	IBS2_T2_B1
VFG000932(gb|NP_752612)	0.999379267535692	IBS2_T2_B1
VFG000931(gb|NP_752611)	0.999158249158249	IBS2_T2_B1
VFG000930(gb|NP_752604)	0.977331272539928	IBS2_T2_B1
VFG000928(gb|NP_752607)	0.942598187311178	IBS2_T2_B1
VFG000926(gb|NP_752608)	0.999016715830875	IBS2_T2_B1
VFG000925(gb|NP_752606)	0.998774509803922	IBS2_T2_B1
VFG000924(gb|NP_752610)	0.996865203761755	IBS2_T2_B1
VFG000923(gb|NP_752600)	0.996876394466756	IBS2_T2_B1
VFG000922(gb|NP_756179)	0.998992950654582	IBS2_T2_B1
VFG000921(gb|NP_756178)	0.998397435897436	IBS2_T2_B1
VFG000919(gb|NP_756176)	0.997010463378176	IBS2_T2_B1
VFG000879(gb|NP_757248)	1	IBS2_T2_B1
VFG000878(gb|NP_757247)	1	IBS2_T2_B1
VFG000877(gb|NP_757245)	1	IBS2_T2_B1
VFG000861(gb|YP_006098864)	0.998057781014809	IBS2_T2_B1
VFG049144(gb|YP_002918165.1)	0.933905306641246	IBS6_T2_B2
VFG049018(gb|YP_002920501.1)	0.952380952380952	IBS6_T2_B2
VFG043627(gb|YP_002921128)	0.914614121510673	IBS6_T2_B2
VFG044165(gb|NP_752609)	0.966426858513189	IBS6_T3_B2
VFG044159(gb|NP_752602)	0.916874480465503	IBS6_T3_B2
VFG000932(gb|NP_752612)	0.926132836747362	IBS6_T3_B2
VFG000931(gb|NP_752611)	0.924242424242424	IBS6_T3_B2
VFG000930(gb|NP_752604)	0.966254507985574	IBS6_T3_B2
VFG000928(gb|NP_752607)	0.916414904330312	IBS6_T3_B2
VFG000926(gb|NP_752608)	0.929203539823009	IBS6_T3_B2
VFG000924(gb|NP_752610)	0.93730407523511	IBS6_T3_B2
VFG000923(gb|NP_752600)	0.924141008478358	IBS6_T3_B2
VFG049144(gb|YP_002918165.1)	0.962503972036861	IBS6_T4_B2
VFG049133(gb|YP_002918166.1)	0.989112227805695	IBS6_T4_B2
VFG048990(gb|YP_002920369.1)	0.937569676700111	IBS6_T4_B2
VFG048985(gb|YP_002920368.1)	0.90952380952381	IBS6_T4_B2
VFG048830(gb|YP_002920353.1)	0.928216062544421	IBS6_T4_B2
VFG048819(gb|YP_002920352.1)	0.98728813559322	IBS6_T4_B2
VFG048808(gb|YP_002920351.1)	0.993435448577681	IBS6_T4_B2
VFG048797(gb|YP_002920350.1)	0.959725792630677	IBS6_T4_B2
VFG048776(gb|YP_005226618.1)	0.940147329650092	IBS6_T4_B2
VFG048767(gb|YP_005226617.1)	0.94017094017094	IBS6_T4_B2
VFG048693(gb|YP_005226603.1)	0.975517890772128	IBS6_T4_B2
VFG048661(gb|YP_005226600.1)	0.976811594202899	IBS6_T4_B2
VFG048650(gb|YP_005226599.1)	0.919642857142857	IBS6_T4_B2
VFG048639(gb|YP_005226598.1)	0.981229773462783	IBS6_T4_B2
VFG048518(gb|YP_002918367.1)	0.985195154777927	IBS6_T4_B2
VFG048508(gb|YP_002918368.1)	0.966087675765095	IBS6_T4_B2
VFG048498(gb|YP_002918370.1)	0.996908809891808	IBS6_T4_B2
VFG048488(gb|YP_002918371.1)	0.957232704402516	IBS6_T4_B2
VFG048478(gb|YP_002918372.1)	0.984894259818731	IBS6_T4_B2
VFG048468(gb|YP_002918373.1)	0.967261904761905	IBS6_T4_B2
VFG048459(gb|YP_002918375.1)	0.998389694041868	IBS6_T4_B2
VFG048449(gb|YP_002918376.1)	0.934375	IBS6_T4_B2
VFG048439(gb|YP_002918377.1)	0.973905723905724	IBS6_T4_B2
VFG048429(gb|YP_002918378.1)	0.978855721393035	IBS6_T4_B2
VFG048419(gb|YP_002918379.1)	0.997652582159624	IBS6_T4_B2
VFG048409(gb|YP_002918380.1)	0.908396946564885	IBS6_T4_B2
VFG048327(gb|YP_002921121.1)	0.946554149085795	IBS6_T4_B2
VFG048317(gb|YP_002921144.1)	0.93719806763285	IBS6_T4_B2
VFG048297(gb|YP_002921142.1)	0.920159680638723	IBS6_T4_B2
VFG048277(gb|YP_002921140.1)	0.976568405139834	IBS6_T4_B2
VFG048257(gb|YP_002921138.1)	0.95125786163522	IBS6_T4_B2
VFG043627(gb|YP_002921128)	0.924466338259442	IBS6_T4_B2
VFG043626(gb|YP_002921127)	0.982905982905983	IBS6_T4_B2
VFG043625(gb|YP_002921126)	0.988741455568959	IBS6_T4_B2
VFG000368(gb|NP_405477)	0.986973180076628	IBS9_T1_B2
VFG000367(gb|NP_405476)	0.986729117876659	IBS9_T1_B2
VFG000366(gb|NP_405475)	0.991125901275652	IBS9_T1_B2
VFG000365(gb|NP_405474)	0.915696062118691	IBS9_T1_B2
VFG000364(gb|NP_405473)	0.997916666666667	IBS9_T1_B2
VFG000363(gb|NP_405472)	0.999836280288147	IBS9_T1_B2
VFG000362(gb|NP_405471)	0.995891276864728	IBS9_T1_B2
VFG000361(gb|NP_405470)	0.960036330608538	IBS9_T1_B2
VFG000360(gb|NP_405469)	1	IBS9_T1_B2
VFG000359(gb|NP_405468)	0.986692015209126	IBS9_T1_B2
VFG000358(gb|NP_405467)	0.999505440158259	IBS9_T1_B2
VFG049916(gb|YP_309275.1)	0.99953314659197	IBS9_T1_B2
VFG049915(gb|YP_309274.1)	1	IBS9_T1_B2
VFG049914(gb|YP_309273.1)	0.998003992015968	IBS9_T1_B2
VFG049913(gb|YP_309271.1)	1	IBS9_T1_B2
VFG049912(gb|YP_309270.1)	1	IBS9_T1_B2
VFG049911(gb|YP_309269.1)	1	IBS9_T1_B2
VFG049910(gb|YP_309268.1)	0.999076638965836	IBS9_T1_B2
VFG049909(gb|YP_309267.1)	1	IBS9_T1_B2
VFG049908(gb|YP_309266.1)	1	IBS9_T1_B2
VFG049905(gb|YP_309263.1)	1	IBS9_T1_B2
VFG049904(gb|YP_309261.1)	1	IBS9_T1_B2
VFG049903(gb|YP_309259.1)	0.968860580325548	IBS9_T1_B2
VFG049900(gb|YP_309254.1)	1	IBS9_T1_B2
VFG049899(gb|YP_309253.1)	1	IBS9_T1_B2
VFG049898(gb|YP_309252.1)	0.995859213250518	IBS9_T1_B2
VFG013070(gb|YP_405013)	0.998702983138781	IBS9_T1_B2
VFG013069(gb|YP_405014)	0.990595611285266	IBS9_T1_B2
VFG013068(gb|YP_405015)	0.998397435897436	IBS9_T1_B2
VFG013067(gb|YP_405016)	1	IBS9_T1_B2
VFG013065(gb|YP_405017)	1	IBS9_T1_B2
VFG013064(gb|YP_405019)	1	IBS9_T1_B2
VFG013063(gb|YP_405020)	1	IBS9_T1_B2
VFG002056(gb|YP_404609)	1	IBS9_T1_B2
VFG002055(gb|YP_404608)	0.980255516840883	IBS9_T1_B2
VFG002054(gb|YP_404607)	0.998977505112474	IBS9_T1_B2
VFG002053(gb|YP_404606)	1	IBS9_T1_B2
VFG002052(gb|YP_404605)	1	IBS9_T1_B2
VFG002051(gb|YP_404604)	0.998116760828625	IBS9_T1_B2
VFG002050(gb|YP_404603)	1	IBS9_T1_B2
VFG002049(gb|YP_404602)	1	IBS9_T1_B2
VFG002048(gb|YP_404601)	1	IBS9_T1_B2
VFG002047(gb|YP_404600)	1	IBS9_T1_B2
VFG002046(gb|YP_404599)	0.998796630565584	IBS9_T1_B2
VFG001827(gb|YP_406304)	1	IBS9_T1_B2
VFG000670(gb|NP_706258)	0.905376344086022	IBS9_T1_B2
VFG000617(gb|NP_709456)	0.921973608720597	IBS9_T1_B2
VFG000616(gb|NP_709455)	0.991561181434599	IBS9_T1_B2
VFG000615(gb|NP_709454)	0.998316498316498	IBS9_T1_B2
VFG049144(gb|YP_002918165.1)	0.989831585637115	IBS9_T1_B2
VFG049133(gb|YP_002918166.1)	0.99748743718593	IBS9_T1_B2
VFG049084(gb|YP_002920347.1)	0.944669365721997	IBS9_T1_B2
VFG049073(gb|YP_002920346.1)	0.94831223628692	IBS9_T1_B2
VFG049062(gb|YP_002920345.1)	0.999134199134199	IBS9_T1_B2
VFG049040(gb|YP_002920343.1)	0.952254641909814	IBS9_T1_B2
VFG049018(gb|YP_002920501.1)	0.941628264208909	IBS9_T1_B2
VFG048830(gb|YP_002920353.1)	0.968017057569296	IBS9_T1_B2
VFG048819(gb|YP_002920352.1)	0.916666666666667	IBS9_T1_B2
VFG048776(gb|YP_005226618.1)	0.931860036832412	IBS9_T1_B2
VFG048758(gb|YP_005226615.1)	0.950980392156863	IBS9_T1_B2
VFG048693(gb|YP_005226603.1)	0.969491525423729	IBS9_T1_B2
VFG048683(gb|YP_005226602.1)	0.979674796747967	IBS9_T1_B2
VFG048661(gb|YP_005226600.1)	0.947826086956522	IBS9_T1_B2
VFG048650(gb|YP_005226599.1)	0.963541666666667	IBS9_T1_B2
VFG048639(gb|YP_005226598.1)	0.946925566343042	IBS9_T1_B2
VFG048621(gb|YP_001688090.1)	0.999091734786558	IBS9_T1_B2
VFG048518(gb|YP_002918367.1)	0.939434724091521	IBS9_T1_B2
VFG048498(gb|YP_002918370.1)	0.980164863472437	IBS9_T1_B2
VFG048478(gb|YP_002918372.1)	0.91742195367573	IBS9_T1_B2
VFG048468(gb|YP_002918373.1)	1	IBS9_T1_B2
VFG048459(gb|YP_002918375.1)	0.92914653784219	IBS9_T1_B2
VFG048449(gb|YP_002918376.1)	0.93125	IBS9_T1_B2
VFG048439(gb|YP_002918377.1)	1	IBS9_T1_B2
VFG048429(gb|YP_002918378.1)	0.98134328358209	IBS9_T1_B2
VFG048419(gb|YP_002918379.1)	0.908450704225352	IBS9_T1_B2
VFG048409(gb|YP_002918380.1)	0.917302798982188	IBS9_T1_B2
VFG048348(gb|YP_002921123.1)	0.9721059972106	IBS9_T1_B2
VFG048317(gb|YP_002921144.1)	0.997584541062802	IBS9_T1_B2
VFG048297(gb|YP_002921142.1)	0.946107784431138	IBS9_T1_B2
VFG048287(gb|YP_002921141.1)	0.958568738229755	IBS9_T1_B2
VFG048277(gb|YP_002921140.1)	0.964096749811036	IBS9_T1_B2
VFG048267(gb|YP_002921139.1)	0.957300275482094	IBS9_T1_B2
VFG048257(gb|YP_002921138.1)	0.968553459119497	IBS9_T1_B2
VFG048247(gb|YP_002921137.1)	0.998178506375228	IBS9_T1_B2
VFG048237(gb|YP_002921135.1)	0.917898193760263	IBS9_T1_B2
VFG044333(gb|YP_002920253)	0.971315529179031	IBS9_T1_B2
VFG044332(gb|YP_002920252)	0.936628643852979	IBS9_T1_B2
VFG044330(gb|YP_002920250)	0.931955211024978	IBS9_T1_B2
VFG044329(gb|YP_002920249)	0.906447534766119	IBS9_T1_B2
VFG044326(gb|YP_002920246)	0.948973932334997	IBS9_T1_B2
VFG044325(gb|YP_002920245)	0.934972677595628	IBS9_T1_B2
VFG044324(gb|YP_002920244)	0.913817663817664	IBS9_T1_B2
VFG044322(gb|YP_002919453)	0.995726495726496	IBS9_T1_B2
VFG043627(gb|YP_002921128)	0.998357963875205	IBS9_T1_B2
VFG043626(gb|YP_002921127)	0.994301994301994	IBS9_T1_B2
VFG043625(gb|YP_002921126)	0.999195818254926	IBS9_T1_B2
VFG043624(gb|YP_002921125)	0.998995983935743	IBS9_T1_B2
VFG043623(gb|YP_002921124)	0.998427672955975	IBS9_T1_B2
VFG045349(gb|YP_002390132)	0.999764761232651	IBS9_T1_B2
VFG044172(gb|NP_756180)	0.993757802746567	IBS9_T1_B2
VFG044165(gb|NP_752609)	1	IBS9_T1_B2
VFG044159(gb|NP_752602)	1	IBS9_T1_B2
VFG034942(gb|NP_286532)	0.984709480122324	IBS9_T1_B2
VFG034915(gb|NP_290352)	0.980074719800747	IBS9_T1_B2
VFG034908(gb|NP_286160)	1	IBS9_T1_B2
VFG034901(gb|NP_285765)	1	IBS9_T1_B2
VFG034895(gb|NP_285753)	1	IBS9_T1_B2
VFG034880(gb|NP_290952)	1	IBS9_T1_B2
VFG034873(gb|NP_290699)	1	IBS9_T1_B2
VFG034866(gb|NP_290672)	1	IBS9_T1_B2
VFG034859(gb|NP_286562)	0.999503229011426	IBS9_T1_B2
VFG034849(gb|NP_285716)	1	IBS9_T1_B2
VFG034825(gb|NP_288394)	0.998245614035088	IBS9_T1_B2
VFG034815(gb|NP_287686)	1	IBS9_T1_B2
VFG034772(gb|NP_290644)	1	IBS9_T1_B2
VFG034754(gb|NP_288154)	1	IBS9_T1_B2
VFG034746(gb|NP_287316)	0.930983847283407	IBS9_T1_B2
VFG002417(gb|NP_286006)	1	IBS9_T1_B2
VFG002416(gb|NP_286007)	0.999391727493917	IBS9_T1_B2
VFG002415(gb|NP_286008)	1	IBS9_T1_B2
VFG002414(gb|NP_286010)	1	IBS9_T1_B2
VFG002413(gb|NP_286011)	1	IBS9_T1_B2
VFG002412(gb|NP_286009)	1	IBS9_T1_B2
VFG001713(gb|NP_755457)	0.969202898550725	IBS9_T1_B2
VFG001450(gb|AAA24046)	0.981981981981982	IBS9_T1_B2
VFG001448(gb|AAA21682)	0.998211091234347	IBS9_T1_B2
VFG001444(gb|AAG10151)	0.997899159663866	IBS9_T1_B2
VFG001443(gb|AAF37887)	1	IBS9_T1_B2
VFG000937(gb|NP_755499)	0.958146487294469	IBS9_T1_B2
VFG000933(gb|NP_752613)	1	IBS9_T1_B2
VFG000932(gb|NP_752612)	1	IBS9_T1_B2
VFG000931(gb|NP_752611)	1	IBS9_T1_B2
VFG000930(gb|NP_752604)	0.988923235445647	IBS9_T1_B2
VFG000929(gb|NP_752599)	1	IBS9_T1_B2
VFG000928(gb|NP_752607)	0.948640483383686	IBS9_T1_B2
VFG000926(gb|NP_752608)	1	IBS9_T1_B2
VFG000925(gb|NP_752606)	0.998774509803922	IBS9_T1_B2
VFG000924(gb|NP_752610)	1	IBS9_T1_B2
VFG000923(gb|NP_752600)	1	IBS9_T1_B2
VFG000922(gb|NP_756179)	1	IBS9_T1_B2
VFG000921(gb|NP_756178)	0.993589743589744	IBS9_T1_B2
VFG000919(gb|NP_756176)	1	IBS9_T1_B2
VFG000918(gb|NP_756175)	1	IBS9_T1_B2
VFG000908(gb|NP_755449)	0.981210855949896	IBS9_T1_B2
VFG000907(gb|NP_755448)	0.999529190207156	IBS9_T1_B2
VFG000906(gb|NP_755445)	0.997073170731707	IBS9_T1_B2
VFG000902(gb|NP_755494)	1	IBS9_T1_B2
VFG000881	0.968253968253968	IBS9_T1_B2
VFG000879(gb|NP_757248)	1	IBS9_T1_B2
VFG000878(gb|NP_757247)	1	IBS9_T1_B2
VFG000877(gb|NP_757245)	1	IBS9_T1_B2
VFG000876(gb|NP_757244)	1	IBS9_T1_B2
VFG000875(gb|NP_757243)	1	IBS9_T1_B2
VFG000874(gb|NP_757242)	1	IBS9_T1_B2
VFG000873(gb|NP_757241)	1	IBS9_T1_B2
VFG000872(gb|NP_757240)	1	IBS9_T1_B2
VFG000871(gb|NP_757239)	1	IBS9_T1_B2
VFG000862(gb|YP_006099165)	0.998456790123457	IBS9_T1_B2
VFG000839(gb|NP_287515)	1	IBS9_T1_B2
VFG000833(gb|NP_290289)	0.998329156223893	IBS9_T1_B2
VFG000831(gb|NP_290287)	1	IBS9_T1_B2
VFG000830(gb|NP_290286)	1	IBS9_T1_B2
VFG000828(gb|NP_290284)	1	IBS9_T1_B2
VFG000827(gb|NP_290283)	1	IBS9_T1_B2
VFG000826(gb|NP_290282)	1	IBS9_T1_B2
VFG000825(gb|NP_290281)	1	IBS9_T1_B2
VFG000824(gb|NP_290280)	1	IBS9_T1_B2
VFG000823(gb|NP_290279)	0.997821350762527	IBS9_T1_B2
VFG000820(gb|NP_290276)	1	IBS9_T1_B2
VFG000819(gb|NP_290275)	1	IBS9_T1_B2
VFG000818(gb|NP_290274)	1	IBS9_T1_B2
VFG000817(gb|NP_290273)	1	IBS9_T1_B2
VFG000816(gb|NP_290272)	1	IBS9_T1_B2
VFG000815(gb|NP_290271)	0.903333333333333	IBS9_T1_B2
VFG000814(gb|NP_290270)	1	IBS9_T1_B2
VFG000813(gb|NP_290269)	1	IBS9_T1_B2
VFG000812(gb|NP_290268)	1	IBS9_T1_B2
VFG000811(gb|NP_290267)	1	IBS9_T1_B2
VFG000810(gb|NP_290266)	1	IBS9_T1_B2
VFG000809(gb|NP_290265)	0.995642701525055	IBS9_T1_B2
VFG000804(gb|NP_290260)	0.980891719745223	IBS9_T1_B2
VFG000802(gb|NP_290258)	0.999180999180999	IBS9_T1_B2
VFG000801(gb|NP_290257)	0.998106060606061	IBS9_T1_B2
VFG000797(gb|NP_290253)	1	IBS9_T1_B2
VFG000796(gb|NP_290252)	1	IBS9_T1_B2
VFG000795(gb|NP_290251)	0.992831541218638	IBS9_T1_B2
VFG000744(gb|AAC38396)	1	IBS9_T1_B2
VFG000743(gb|AAC38395)	1	IBS9_T1_B2
VFG043518(gb|AAN12397)	0.988919667590028	IBS9_T1_B2
VFG043510(gb|NP_815578)	0.90272614622057	IBS9_T1_B2
VFG049916(gb|YP_309275.1)	0.96218487394958	IBS9_T2_B2
VFG049915(gb|YP_309274.1)	0.957610789980732	IBS9_T2_B2
VFG049913(gb|YP_309271.1)	0.945005611672278	IBS9_T2_B2
VFG049912(gb|YP_309270.1)	0.945355191256831	IBS9_T2_B2
VFG049911(gb|YP_309269.1)	0.929767693138844	IBS9_T2_B2
VFG049910(gb|YP_309268.1)	0.971375807940905	IBS9_T2_B2
VFG049905(gb|YP_309263.1)	0.985564304461942	IBS9_T2_B2
VFG049900(gb|YP_309254.1)	0.909752547307133	IBS9_T2_B2
VFG013068(gb|YP_405015)	0.919871794871795	IBS9_T2_B2
VFG013064(gb|YP_405019)	0.929904185577408	IBS9_T2_B2
VFG002056(gb|YP_404609)	0.959810874704492	IBS9_T2_B2
VFG002055(gb|YP_404608)	0.986062717770035	IBS9_T2_B2
VFG002054(gb|YP_404607)	0.936605316973415	IBS9_T2_B2
VFG002051(gb|YP_404604)	0.905838041431262	IBS9_T2_B2
VFG002050(gb|YP_404603)	0.932017543859649	IBS9_T2_B2
VFG002048(gb|YP_404601)	0.953815261044177	IBS9_T2_B2
VFG002047(gb|YP_404600)	0.938997821350762	IBS9_T2_B2
VFG002046(gb|YP_404599)	0.984356197352587	IBS9_T2_B2
VFG001827(gb|YP_406304)	0.910526315789474	IBS9_T2_B2
VFG049144(gb|YP_002918165.1)	1	IBS9_T2_B2
VFG049133(gb|YP_002918166.1)	0.999162479061977	IBS9_T2_B2
VFG049095(gb|YP_002920348.1)	0.997435897435897	IBS9_T2_B2
VFG049084(gb|YP_002920347.1)	0.99055330634278	IBS9_T2_B2
VFG049073(gb|YP_002920346.1)	0.998417721518987	IBS9_T2_B2
VFG049062(gb|YP_002920345.1)	0.998268398268398	IBS9_T2_B2
VFG049051(gb|YP_002920344.1)	0.996644295302013	IBS9_T2_B2
VFG049040(gb|YP_002920343.1)	0.999115826702034	IBS9_T2_B2
VFG049029(gb|YP_002920342.1)	0.996691480562448	IBS9_T2_B2
VFG049018(gb|YP_002920501.1)	1	IBS9_T2_B2
VFG049007(gb|YP_002920216.1)	0.998397435897436	IBS9_T2_B2
VFG048990(gb|YP_002920369.1)	0.974358974358974	IBS9_T2_B2
VFG048985(gb|YP_002920368.1)	0.995238095238095	IBS9_T2_B2
VFG048830(gb|YP_002920353.1)	0.992892679459844	IBS9_T2_B2
VFG048819(gb|YP_002920352.1)	0.99364406779661	IBS9_T2_B2
VFG048808(gb|YP_002920351.1)	0.99927060539752	IBS9_T2_B2
VFG048797(gb|YP_002920350.1)	0.982005141388175	IBS9_T2_B2
VFG048784(gb|YP_005226619.1)	0.942909760589319	IBS9_T2_B2
VFG048776(gb|YP_005226618.1)	0.984346224677716	IBS9_T2_B2
VFG048767(gb|YP_005226617.1)	0.998860398860399	IBS9_T2_B2
VFG048758(gb|YP_005226615.1)	0.992647058823529	IBS9_T2_B2
VFG048693(gb|YP_005226603.1)	0.999623352165725	IBS9_T2_B2
VFG048683(gb|YP_005226602.1)	1	IBS9_T2_B2
VFG048661(gb|YP_005226600.1)	0.982608695652174	IBS9_T2_B2
VFG048650(gb|YP_005226599.1)	1	IBS9_T2_B2
VFG048639(gb|YP_005226598.1)	0.997411003236246	IBS9_T2_B2
VFG048628(gb|YP_005226597.1)	0.995934959349594	IBS9_T2_B2
VFG048528(gb|YP_002918366.1)	0.966666666666667	IBS9_T2_B2
VFG048518(gb|YP_002918367.1)	0.999551368326604	IBS9_T2_B2
VFG048508(gb|YP_002918368.1)	1	IBS9_T2_B2
VFG048498(gb|YP_002918370.1)	1	IBS9_T2_B2
VFG048488(gb|YP_002918371.1)	0.99748427672956	IBS9_T2_B2
VFG048478(gb|YP_002918372.1)	1	IBS9_T2_B2
VFG048468(gb|YP_002918373.1)	1	IBS9_T2_B2
VFG048459(gb|YP_002918375.1)	1	IBS9_T2_B2
VFG048449(gb|YP_002918376.1)	0.997916666666667	IBS9_T2_B2
VFG048439(gb|YP_002918377.1)	0.999158249158249	IBS9_T2_B2
VFG048429(gb|YP_002918378.1)	0.999378109452736	IBS9_T2_B2
VFG048419(gb|YP_002918379.1)	1	IBS9_T2_B2
VFG048409(gb|YP_002918380.1)	1	IBS9_T2_B2
VFG048348(gb|YP_002921123.1)	1	IBS9_T2_B2
VFG048338(gb|YP_002921122.1)	1	IBS9_T2_B2
VFG048327(gb|YP_002921121.1)	1	IBS9_T2_B2
VFG048317(gb|YP_002921144.1)	1	IBS9_T2_B2
VFG048307(gb|YP_002921143.1)	0.995599559955996	IBS9_T2_B2
VFG048297(gb|YP_002921142.1)	0.998003992015968	IBS9_T2_B2
VFG048287(gb|YP_002921141.1)	0.969868173258004	IBS9_T2_B2
VFG048277(gb|YP_002921140.1)	1	IBS9_T2_B2
VFG048267(gb|YP_002921139.1)	0.96831955922865	IBS9_T2_B2
VFG048257(gb|YP_002921138.1)	1	IBS9_T2_B2
VFG048247(gb|YP_002921137.1)	0.998178506375228	IBS9_T2_B2
VFG048237(gb|YP_002921135.1)	0.996715927750411	IBS9_T2_B2
VFG048229(gb|YP_002921134.1)	1	IBS9_T2_B2
VFG044322(gb|YP_002919453)	0.997863247863248	IBS9_T2_B2
VFG043627(gb|YP_002921128)	1	IBS9_T2_B2
VFG043626(gb|YP_002921127)	1	IBS9_T2_B2
VFG043625(gb|YP_002921126)	1	IBS9_T2_B2
VFG043624(gb|YP_002921125)	1	IBS9_T2_B2
VFG043623(gb|YP_002921124)	1	IBS9_T2_B2
VFG044165(gb|NP_752609)	0.976019184652278	IBS9_T2_B2
VFG044159(gb|NP_752602)	0.945968412302577	IBS9_T2_B2
VFG034908(gb|NP_286160)	0.963740458015267	IBS9_T2_B2
VFG034901(gb|NP_285765)	0.963157894736842	IBS9_T2_B2
VFG034895(gb|NP_285753)	0.968127490039841	IBS9_T2_B2
VFG034873(gb|NP_290699)	0.990719257540603	IBS9_T2_B2
VFG034866(gb|NP_290672)	0.97786211258697	IBS9_T2_B2
VFG034849(gb|NP_285716)	0.940225035161744	IBS9_T2_B2
VFG034772(gb|NP_290644)	0.992684042066758	IBS9_T2_B2
VFG034754(gb|NP_288154)	0.902580305423907	IBS9_T2_B2
VFG002416(gb|NP_286007)	0.954379562043796	IBS9_T2_B2
VFG002415(gb|NP_286008)	0.953681710213777	IBS9_T2_B2
